trajectory_id,generation_mode,random_seed,initial_airspeed,initial_altitude,initial_alpha,trim_throttle,trim_elevator,maximum_alpha,minimum_alpha,minimum_airspeed,maximum_airspeed,maximum_abs_gamma,whether_stall_occurred,time_of_first_stall,whether_validity_envelope_was_exceeded,termination_reason,n_steps,duration_actual_s,n_sanity_issues,sanity_issues
traj_00015,gradual_approach_v3,20260823,56.11918519734401,997.9771609500539,0.03132582451575734,0.4130514029032866,0.009789320161174168,0.19469210380021712,0.02306471037573543,19.71900436131727,57.13097632020447,0.7189935178868363,False,,False,completed_normally,2001,20.0,0,
traj_00016,stall,20260823,64.33286621690813,1993.4107329556223,0.0151436617157911,0.5005211995440959,0.004732394286184719,0.01514366171582828,-0.408561515190223,64.14641016061584,65.08316147834911,0.7886782142142689,True,6.68,True,validity_envelope_gamma_exceeded,720,7.19,0,
traj_00017,gradual_approach_v3,20260823,48.09012112365878,1409.9508865481043,0.05562453837598564,0.3512908227675464,0.017382668242495514,0.21619924796843015,0.05562453837582164,19.83365460839559,48.09012112365878,0.5887763782731241,False,,False,completed_normally,2001,20.0,0,
traj_00018,stall,20260823,53.02119729620369,1855.6339322046117,0.03943093505682985,0.3861107608034907,0.012322167205259327,1.0376101261476305,0.039128219635719996,28.739492741248018,53.02119729620369,0.4287438537472871,True,5.93,False,completed_normally,2001,20.0,0,
traj_00019,normal,20260823,40.99990460641706,1049.7593190259063,0.08948614878329747,0.32288985589976826,0.02796442149478046,0.08948614878329747,0.036804548116828234,40.99990460641706,52.370022952193395,0.22720222811963833,False,,False,completed_normally,2001,20.0,0,
traj_00020,gradual_approach_v3,20260823,39.878808532296105,1769.2184723382588,0.09645977605997474,0.32135754175488723,0.030143680018742108,0.27278818644019265,0.055036127718850525,20.548911120518824,56.82009215050072,0.48475683903650857,False,,False,completed_normally,2001,20.0,0,
traj_00021,gradual_approach_v3,20260823,66.83824321569104,1987.2967335722392,0.011340885130574813,0.5313699041872929,0.003544026603304629,0.01134088513057917,-0.07729226676094275,66.83824321569104,86.98882005998759,0.7855648990712478,False,,True,validity_envelope_gamma_exceeded,847,8.46,0,
traj_00022,gradual_approach_v3,20260823,63.59418390832245,1380.1104853309607,0.01635049437452599,0.49177974917356254,0.005109529492039372,0.0163504943745307,-0.07229553260952437,63.59418390832245,83.75189627368279,0.7859556122873562,False,,True,validity_envelope_gamma_exceeded,1312,13.11,0,
traj_00023,gradual_approach_v3,20260823,44.3297520882116,1788.0785420463399,0.07164618744163356,0.33255846301199465,0.022389433575510487,0.07164618744176747,-0.0697914539422716,44.3297520882116,64.96186850423604,0.7854344459713186,False,,True,validity_envelope_gamma_exceeded,962,9.61,0,
traj_00024,gradual_approach_v3,20260823,73.96102148322542,721.6779295611319,0.002541551247349968,0.6286961459183058,0.000794234764796865,0.002541551247349968,-0.08159812997649052,73.96102148322088,97.17660783394318,0.7861986735883632,False,,True,validity_envelope_gamma_exceeded,878,8.77,0,
traj_00025,gradual_approach_v3,20260823,60.20531056737753,1854.2103973759288,0.022460487756474763,0.4538276334841114,0.007018902423898363,0.1357609631054381,0.022460487756418682,24.896288184958067,60.20531056737753,0.6119142346237407,False,,False,completed_normally,2001,20.0,0,
traj_00026,gradual_approach_v3,20260823,46.33786885780229,1639.3608043581269,0.06262248637142243,0.3416297859129514,0.019569526991069508,0.06262248637142243,-0.05996384682745182,46.337868857802285,90.75241900631157,0.7298747656023891,False,,False,completed_normally,2001,20.0,0,
traj_00027,normal,20260823,73.84562915371083,1283.5753785463983,0.0026643321056940526,0.6270104901399273,0.0008326037830293914,0.03715144621438299,0.0025933682905918266,47.47643861626121,74.04786633465531,0.366038028022005,False,,False,completed_normally,2001,20.0,0,
traj_00028,gradual_approach_v3,20260823,50.224040261838596,1462.8851251405129,0.04804494802036695,0.3650528119035958,0.015014046256364672,0.20695274274965414,0.026257060879783634,19.863821650191603,61.42229005950831,0.6070642800063546,False,,False,completed_normally,2001,20.0,0,
traj_00029,gradual_approach_v3,20260823,73.69280643832963,1572.6030144955582,0.002827820337614405,0.6247834314862002,0.0008836938555045016,0.002827820337618653,-0.08598543522137025,73.69280643832963,94.72399390031147,0.7869551227027394,False,,True,validity_envelope_gamma_exceeded,786,7.8500000000000005,0,
traj_00030,gradual_approach_v3,20260823,41.29458558103568,1020.6857793826997,0.08774103551526163,0.32344638432084033,0.02741907359851926,0.08774103551526163,-0.03228528682041115,41.29458558103289,69.06291171452926,0.49395451204666363,False,,False,completed_normally,2001,20.0,0,
traj_00031,normal,20260823,39.6086529127064,1458.4613399471023,0.09822336743200794,0.32113239287705897,0.03069480232250248,0.1434449451903082,0.08342959162771305,33.96073747333531,40.5405814470245,0.14952138937806467,False,,False,completed_normally,2001,20.0,0,
traj_00032,normal,20260823,50.72864257761007,1897.8879342226014,0.046387524439666386,0.3686073914880319,0.014496101387395745,0.046387524439666386,0.027794702419371337,50.72864257761007,55.81201664605647,0.08608202795613784,False,,False,completed_normally,2001,20.0,0,
traj_00033,gradual_approach_v3,20260823,37.377806279056735,699.5677909265278,0.11415775247839108,0.32161359019558244,0.035674297649497214,0.11415775247839108,0.01003355740444406,37.37780627905431,57.88226764896137,0.41396195700703714,False,,False,completed_normally,2001,20.0,0,
traj_00034,gradual_approach_v3,20260823,67.10271414766757,1264.3651532385788,0.010963850505805232,0.5347324714587315,0.0034262032830641347,0.13417684472571678,0.010963850505805232,44.598744299149,67.10271414768143,0.7860400626217144,False,,True,validity_envelope_gamma_exceeded,1100,10.99,0,
traj_00035,gradual_approach_v3,20260823,39.54780051997689,1354.8825505902585,0.09862525889652579,0.3210896724330924,0.03082039340516431,0.254593627873561,0.07262337796815926,21.40890249058748,47.57215594175971,0.45517949794156304,False,,False,completed_normally,2001,20.0,0,
traj_00036,gradual_approach_v3,20260823,38.58983424006491,1676.4866338724305,0.10518560473254981,0.32081709108954964,0.032870501478921815,0.1051856047325643,-0.028673140877203906,38.58983424006491,66.58972989943672,0.5298978699269633,False,,False,completed_normally,2001,20.0,0,
traj_00037,gradual_approach_v3,20260823,59.558950957271854,1474.054702498545,0.02374411978599103,0.4470033729696548,0.007420037433122197,0.02374411978602622,-0.058041882216363805,59.558950957271854,113.47776381949461,0.7530948821701716,False,,False,completed_normally,2001,20.0,0,
traj_00038,gradual_approach_v3,20260823,68.82187635871045,1116.4629582240507,0.008616884190952773,0.5570734122402208,0.0026927763096727415,0.11804973628308901,0.008616884190896765,47.61458770035829,68.82187635871045,0.7872198196349214,False,,True,validity_envelope_gamma_exceeded,830,8.290000000000001,0,
traj_00039,normal,20260823,38.30082064946176,1885.8616957592094,0.10725441916992975,0.3208874952763506,0.033517005990603047,0.10725441917000604,0.03726908384312061,38.30082064946176,49.00791742525073,0.19614628163833633,False,,False,completed_normally,2001,20.0,0,
traj_00040,normal,20260823,44.10300337053206,1451.7968051370992,0.07274010201782893,0.3316781328432092,0.022731281880571542,0.1008932361403651,0.07183054155950222,41.12105197999922,44.49951844906488,0.0739587755133026,False,,False,completed_normally,2001,20.0,0,
traj_00041,stall,20260823,42.630071399690195,1073.8691707987896,0.08025636523776455,0.32672273410160546,0.025080114136801425,1.1427621769597984,0.05289852582448114,40.909720773983864,50.87899553217608,0.2845757090254447,True,4.96,False,completed_normally,2001,20.0,0,
traj_00042,gradual_approach_v3,20260823,47.38822675822473,1511.8185575664772,0.05833753744943585,0.3472355494310409,0.018230480452948703,0.18486945826942336,0.03783605753592939,24.049151908521576,57.09278986714897,0.4764111946694254,False,,False,completed_normally,2001,20.0,0,
traj_00043,gradual_approach_v3,20260823,40.147487985685956,703.1790635985025,0.09473862505163133,0.32163809076157707,0.02960582032863479,0.40809908960982144,0.04803398882032453,18.13173190198536,60.90603079503149,0.5616876778160317,True,7.16,False,completed_normally,2001,20.0,0,
traj_00044,gradual_approach_v3,20260823,51.55994682580504,1504.0800033370256,0.043759947983830774,0.37470218487799767,0.013674983744947116,0.043759947983844194,-0.07210266033444557,51.55994682580504,96.49905394166424,0.7063101388419131,False,,False,completed_normally,2001,20.0,0,
traj_00045,gradual_approach_v3,20260823,40.95614937252424,523.6523323704902,0.08974829366007067,0.3228125434375548,0.028046341768772083,0.29057928576559944,0.048902640947971726,19.726636893412667,58.77892569670789,0.5224820168363367,True,6.84,False,completed_normally,2001,20.0,0,
traj_00046,gradual_approach_v3,20260823,70.65598607730112,765.9280450532777,0.006297585620603072,0.5818150178162905,0.00196799550643846,0.006297585620603072,-0.06947952900795784,70.65598607728745,90.35982630976608,0.7862916150017056,False,,True,validity_envelope_gamma_exceeded,1003,10.02,0,
traj_00047,gradual_approach_v3,20260823,66.51848951839456,596.343324211834,0.011802683829080646,0.5273312109325617,0.003688338696587702,0.011802683829097601,-0.06220469135786555,66.51848951839456,116.05028866824482,0.6874009708979869,False,,True,ground_contact,1583,15.82,0,
traj_00048,gradual_approach_v3,20260823,49.417541120382026,1327.9142528746147,0.05079745891670849,0.3596056033178916,0.015874205911471404,0.05079745891685283,-0.061394518697307054,49.417541120382026,91.3926175410964,0.6673455965069817,False,,False,completed_normally,2001,20.0,0,
traj_00049,gradual_approach_v3,20260823,59.06270109420452,1197.577740382152,0.024757955581569995,0.4418570796205878,0.007736861119240624,0.024757955581727827,-0.08089730661139372,59.06270109420452,80.8848579356785,0.7872712306502577,False,,True,validity_envelope_gamma_exceeded,1129,11.28,0,
traj_00050,gradual_approach_v3,20260823,49.76104668684112,1991.6993305144126,0.04960915490959715,0.36189001755360894,0.01550286090924911,0.1928496171876385,0.03141455959549633,21.977032156984105,58.27199501875409,0.5493582748311454,False,,False,completed_normally,2001,20.0,0,
traj_00051,normal,20260823,67.73616766236685,1091.1957837196214,0.01007848296575023,0.542867376421789,0.0031495259267969467,0.01007848296575023,-0.03154774907308061,67.73616766236685,98.30928474044487,0.3920046280594189,False,,False,completed_normally,2001,20.0,0,
traj_00052,gradual_approach_v3,20260823,57.24144191960894,583.9235126266416,0.028703913243074922,0.423679869061619,0.008969972888460914,0.028703913243074922,-0.051412299251701266,57.2414419196043,106.70516911605938,0.7001347186422862,False,,False,completed_normally,2001,20.0,0,
traj_00053,gradual_approach_v3,20260823,61.544990864334,1576.6304009921616,0.01992586206100706,0.46840075615604054,0.006226831894064706,0.019925862061119393,-0.0741784799341294,61.544990864334,84.88479208789536,0.7858669693979493,False,,True,validity_envelope_gamma_exceeded,1218,12.17,0,
traj_00054,gradual_approach_v3,20260823,53.785804180111555,1421.2513638638297,0.03730225586014389,0.3924207537921449,0.011656954956294966,0.03730225586014389,-0.07449408477477981,53.78580418009363,74.30615114826142,0.7869370924287227,False,,True,validity_envelope_gamma_exceeded,1064,10.63,0,
traj_00055,gradual_approach_v3,20260823,31.830496102211605,1688.7598212543626,0.1673991440512206,0.3456457925616929,0.05231223251600644,0.16739914405131656,0.03206040706975616,31.830496102211605,51.90043748657396,0.45118480295176594,False,,False,completed_normally,2001,20.0,0,
