trajectory_id,generation_mode,random_seed,initial_airspeed,initial_altitude,initial_alpha,trim_throttle,trim_elevator,maximum_alpha,minimum_alpha,minimum_airspeed,maximum_airspeed,maximum_abs_gamma,whether_stall_occurred,time_of_first_stall,whether_validity_envelope_was_exceeded,termination_reason,n_steps,duration_actual_s,n_sanity_issues,sanity_issues
traj_0880,stall,20260817,37.7254100088456,800.666872492824,0.11150367585403723,0.3212484582246663,0.03484489870438664,0.11150367585408254,-0.5062464362527896,37.7254100088456,42.00499754536507,0.7886151261591374,True,3.37,True,validity_envelope_gamma_exceeded,425,4.24,0,
traj_0881,stall,20260817,44.208760653809605,1314.7634196985814,0.07222788601010369,0.33208494461322524,0.022571214378157404,0.809956384962168,-0.22386895759858794,37.19534218724171,47.405949313270234,0.7910439072582689,True,6.8,True,validity_envelope_gamma_exceeded,1550,15.49,0,
traj_0882,normal,20260817,55.49043344944787,616.2919117076874,0.03286358860489322,0.40729377813943207,0.01026987143902913,0.03286358860489322,-0.00669620334208601,55.490433449446385,72.47445661383574,0.25036596197435396,False,,False,completed_normally,2001,20.0,0,
traj_0883,stall,20260817,36.25137826443318,1857.0861398319028,0.12323729946587722,0.3236019378968451,0.03851165608308663,1.280927330895191,0.05690568644013955,28.844639485234044,57.941272435424544,0.6049138889750137,True,1.34,False,completed_normally,2001,20.0,0,
traj_0884,stall,20260817,74.5050010200278,727.2350645665366,0.001970333877298885,0.6366895877883574,0.0006157293366559016,0.46049041114574485,0.0016645959285607284,67.31119261843264,75.0341687528735,0.7878579669083805,True,6.38,True,validity_envelope_gamma_exceeded,693,6.92,0,
traj_0885,normal,20260817,33.43759350337192,1701.6092499603642,0.14956372030311638,0.3346711393690353,0.04673866259472387,0.1506522310380589,0.14783566562810757,33.24381961579125,33.77824988136629,0.011515832886409604,False,,False,completed_normally,2001,20.0,0,
traj_0886,stall,20260817,48.49069311767938,1867.9081268089233,0.054127223508519104,0.3537124770617484,0.01691475734641222,0.054127223508519104,-0.5948170328459635,48.49069311767814,52.24148960888099,0.7863343572968952,True,3.77,True,validity_envelope_gamma_exceeded,465,4.64,0,
traj_0887,stall,20260817,35.100329726339865,1368.0638522538204,0.1333329677402461,0.3270039175718393,0.04166655241882691,0.9741675782721241,0.07784348104440131,27.255583269465458,51.8274504056123,0.49627298667925107,True,2.08,False,completed_normally,2001,20.0,0,
traj_0888,normal,20260817,56.05970924881983,1708.8932557326686,0.03146911277772492,0.4125006396416058,0.009834097743039038,0.0316372234205582,0.008414771208645137,55.816756224587685,62.056767446952286,0.10473964596456077,False,,False,completed_normally,2001,20.0,0,
traj_0889,boundary,20260817,43.19105976342871,1906.0427655975402,0.0773071419179927,0.32845057921487925,0.02415848184937272,0.07730714191806429,-0.10711848881531161,43.19105976342871,79.14184790936652,0.7284492353990484,False,,False,completed_normally,2001,20.0,0,
