trajectory_id,time,V,alpha,theta,gamma,altitude,pitch_rate,vertical_speed,thrust,elevator,throttle,dV_dt,dalpha_dt,stall_margin,is_unsafe,future_stall_5s,future_stall_5s_available,time_r
traj_0092,17.38,27.482239384700975,0.20653093961213229,0.26160927968077236,0.05507834006864006,1788.2063175483047,-0.02961135449876863,1.5129109221651829,937.6237790112984,0.05864217998669244,0.3606245303889609,-0.4962208608635166,0.004717171207824222,0.07390915830711667,False,,False,17.38
traj_0093,0.27,71.41745000286076,0.005386252784232693,0.005386252784307245,7.455220696996879e-14,1791.9233069373356,5.646969734303183e-14,5.324328513880674e-12,1540.127941037815,0.0016832039950940936,0.5923569003991596,0.0,-1.3209919269563386e-13,0.27505384513501624,False,,False,0.27
traj_0094,1.19,64.68102237051967,0.01458897007049695,0.014588970070590115,9.316517602371816e-14,1582.8116482072553,6.541748552282835e-14,6.026018834543517e-12,1312.214278370956,0.004559053147042559,0.5046977993734446,-1.4210854715202004e-12,2.0816681711721685e-15,0.265851127848752,False,0.0,True,1.19
traj_0095,2.9,73.42923539937638,0.0031121656754052344,0.003112165675669597,2.6436291760910964e-13,1406.27787937411,8.222683925882867e-14,1.9411966907985255e-11,1614.487919952314,0.0009725517735794717,0.6209568922893516,-2.8421709430404007e-12,1.6479873021779667e-15,0.2773279322438437,False,0.0,True,2.9
traj_0096,8.42,64.96238191597558,0.015439207597752622,-0.06658259533218247,-0.08202180292993509,1809.3393627774706,0.0038099667030716557,-5.322359237195928,1254.5657513724875,0.0055316439583465845,0.48252528898941827,0.7422718067857659,-0.0005235058178579277,0.2650008903214963,False,0.0,True,8.42
traj_0097,15.31,64.93539804742913,0.02091111552329481,-0.05091204470572352,-0.07182316022901833,1006.5200129095324,0.019889289013874885,-4.6598567226788505,1058.109594557183,0.010298153069794362,0.4069652286758397,0.45168370263439783,-0.0004638143867349842,0.2595289823959541,False,,False,15.31
traj_0099,8.99,61.007278045434916,0.020804309929774764,0.02034725181808325,-0.000457058111691514,1558.110371936199,-0.00027443456766634687,-0.027883870332052356,1109.8072631443247,0.006444061906845542,0.4268489473632018,-0.07215186709501609,8.579398323854681e-05,0.2596357879894742,False,0.0,True,8.99
traj_0101,4.01,46.76331811978023,-0.25626277290673244,-0.6921558652458344,-0.43589309233910195,1668.3972862630774,-0.7807470052466801,-19.744415279176835,880.6255780862284,-0.21844338853437664,0.33870214541778015,2.7250520682017054,-0.047032613056996464,0.5367028708259813,False,,False,4.01
traj_0103,1.44,65.30188074049782,-0.21821954591937642,-0.48838424871367986,-0.27016470279430344,1081.7901924701716,-0.8961218069489401,-17.42842997574799,1325.0182507551785,-0.22907034283489497,0.5096224041366071,0.6598972055016361,-0.14017853978046113,0.4986596438386254,False,,False,1.44
traj_0104,19.46,56.47351074515751,0.04282682079641531,0.3370747721199437,0.2942479513235284,1457.686262500474,0.04366209764913235,16.37845923051486,872.6815677925699,0.021305640521917604,0.33564675684329615,-3.0846687626137737,0.004132116331423408,0.23761327712283364,False,,False,19.46
